t              x         y          r       theta         en
1.512800   0.058064   0.998319   1.000006  1.512700   1.499997
1.513000   0.057864   0.998330   1.000006  1.512900   1.499997
1.513200   0.057664   0.998342   1.000006  1.513100   1.499997
1.513400   0.057465   0.998353   1.000006  1.513300   1.499997
1.513600   0.057265   0.998365   1.000006  1.513500   1.499997
1.513800   0.057065   0.998376   1.000006  1.513700   1.499997
1.514000   0.056866   0.998388   1.000006  1.513900   1.499997
1.514200   0.056666   0.998399   1.000006  1.514100   1.499997
1.514400   0.056466   0.998410   1.000006  1.514300   1.499997
1.514600   0.056267   0.998421   1.000006  1.514500   1.499997
1.514800   0.056067   0.998433   1.000006  1.514700   1.499997
1.515000   0.055867   0.998444   1.000006  1.514900   1.499997
1.515200   0.055668   0.998455   1.000006  1.515100   1.499997
1.515400   0.055468   0.998466   1.000006  1.515300   1.499997
1.515600   0.055268   0.998477   1.000006  1.515500   1.499997
1.515800   0.055068   0.998488   1.000005  1.515700   1.499997
1.516000   0.054869   0.998499   1.000005  1.515900   1.499997
1.516200   0.054669   0.998510   1.000005  1.516100   1.499997
1.516400   0.054469   0.998521   1.000005  1.516300   1.499997
1.516600   0.054270   0.998532   1.000005  1.516500   1.499997
1.516800   0.054070   0.998543   1.000005  1.516700   1.499997
1.517000   0.053870   0.998553   1.000005  1.516900   1.499997
1.517200   0.053671   0.998564   1.000005  1.517100   1.499997
1.517400   0.053471   0.998575   1.000005  1.517300   1.499997
1.517600   0.053271   0.998585   1.000005  1.517500   1.499997
1.517800   0.053071   0.998596   1.000005  1.517700   1.499997
1.518000   0.052872   0.998607   1.000005  1.517900   1.499997
1.518200   0.052672   0.998617   1.000005  1.518100   1.499997
1.518400   0.052472   0.998628   1.000005  1.518300   1.499997
1.518600   0.052273   0.998638   1.000005  1.518500   1.499997
1.518800   0.052073   0.998648   1.000005  1.518700   1.499997
1.519000   0.051873   0.998659   1.000005  1.518900   1.499997
1.519200   0.051673   0.998669   1.000005  1.519100   1.499997
1.519400   0.051474   0.998680   1.000005  1.519300   1.499997
1.519600   0.051274   0.998690   1.000005  1.519500   1.499997
1.519800   0.051074   0.998700   1.000005  1.519700   1.499997
1.520000   0.050874   0.998710   1.000005  1.519900   1.499997
1.520200   0.050675   0.998720   1.000005  1.520100   1.499997
1.520400   0.050475   0.998730   1.000005  1.520300   1.499997
1.520600   0.050275   0.998740   1.000005  1.520500   1.499997
1.520800   0.050075   0.998750   1.000005  1.520700   1.499997
1.521000   0.049876   0.998760   1.000005  1.520900   1.499998
1.521200   0.049676   0.998770   1.000005  1.521100   1.499998
1.521400   0.049476   0.998780   1.000005  1.521300   1.499998
1.521600   0.049276   0.998790   1.000005  1.521500   1.499998
1.521800   0.049077   0.998800   1.000005  1.521700   1.499998
1.522000   0.048877   0.998810   1.000005  1.521900   1.499998
1.522200   0.048677   0.998819   1.000005  1.522100   1.499998
1.522400   0.048477   0.998829   1.000005  1.522300   1.499998
1.522600   0.048278   0.998839   1.000005  1.522500   1.499998
1.522800   0.048078   0.998848   1.000005  1.522700   1.499998
1.523000   0.047878   0.998858   1.000005  1.522900   1.499998
1.523200   0.047678   0.998868   1.000005  1.523100   1.499998
1.523400   0.047478   0.998877   1.000005  1.523300   1.499998
1.523600   0.047279   0.998886   1.000005  1.523500   1.499998
1.523800   0.047079   0.998896   1.000005  1.523700   1.499998
1.524000   0.046879   0.998905   1.000005  1.523900   1.499998
1.524200   0.046679   0.998915   1.000005  1.524100   1.499998
1.524400   0.046480   0.998924   1.000005  1.524300   1.499998
1.524600   0.046280   0.998933   1.000005  1.524500   1.499998
1.524800   0.046080   0.998942   1.000005  1.524700   1.499998
1.525000   0.045880   0.998952   1.000005  1.524900   1.499998
1.525200   0.045680   0.998961   1.000005  1.525100   1.499998
1.525400   0.045481   0.998970   1.000005  1.525300   1.499998
1.525600   0.045281   0.998979   1.000005  1.525500   1.499998
1.525800   0.045081   0.998988   1.000005  1.525700   1.499998
1.526000   0.044881   0.998997   1.000004  1.525900   1.499998
1.526200   0.044681   0.999006   1.000004  1.526100   1.499998
1.526400   0.044482   0.999015   1.000004  1.526300   1.499998
1.526600   0.044282   0.999024   1.000004  1.526500   1.499998
1.526800   0.044082   0.999032   1.000004  1.526700   1.499998
1.527000   0.043882   0.999041   1.000004  1.526900   1.499998
1.527200   0.043682   0.999050   1.000004  1.527100   1.499998
1.527400   0.043483   0.999059   1.000004  1.527300   1.499998
1.527600   0.043283   0.999067   1.000004  1.527500   1.499998
1.527800   0.043083   0.999076   1.000004  1.527700   1.499998
1.528000   0.042883   0.999084   1.000004  1.527900   1.499998
1.528200   0.042683   0.999093   1.000004  1.528100   1.499998
1.528400   0.042484   0.999101   1.000004  1.528300   1.499998
1.528600   0.042284   0.999110   1.000004  1.528500   1.499998
1.528800   0.042084   0.999118   1.000004  1.528700   1.499998
1.529000   0.041884   0.999127   1.000004  1.528900   1.499998
1.529200   0.041684   0.999135   1.000004  1.529100   1.499998
1.529400   0.041484   0.999143   1.000004  1.529300   1.499998
1.529600   0.041285   0.999152   1.000004  1.529500   1.499998
1.529800   0.041085   0.999160   1.000004  1.529700   1.499998
1.530000   0.040885   0.999168   1.000004  1.529900   1.499998
1.530200   0.040685   0.999176   1.000004  1.530100   1.499998
1.530400   0.040485   0.999184   1.000004  1.530300   1.499998
1.530600   0.040285   0.999192   1.000004  1.530500   1.499998
1.530800   0.040086   0.999200   1.000004  1.530700   1.499998
1.531000   0.039886   0.999208   1.000004  1.530900   1.499998
1.531200   0.039686   0.999216   1.000004  1.531100   1.499998
1.531400   0.039486   0.999224   1.000004  1.531300   1.499998
1.531600   0.039286   0.999232   1.000004  1.531500   1.499998
1.531800   0.039086   0.999240   1.000004  1.531700   1.499998
1.532000   0.038887   0.999248   1.000004  1.531900   1.499998
1.532200   0.038687   0.999255   1.000004  1.532100   1.499998
1.532400   0.038487   0.999263   1.000004  1.532300   1.499998
1.532600   0.038287   0.999271   1.000004  1.532500   1.499998
1.532800   0.038087   0.999278   1.000004  1.532700   1.499998
1.533000   0.037887   0.999286   1.000004  1.532900   1.499998
1.533200   0.037687   0.999293   1.000004  1.533100   1.499998
1.533400   0.037488   0.999301   1.000004  1.533300   1.499998
1.533600   0.037288   0.999308   1.000004  1.533500   1.499998
1.533800   0.037088   0.999316   1.000004  1.533700   1.499998
1.534000   0.036888   0.999323   1.000004  1.533900   1.499998
1.534200   0.036688   0.999330   1.000004  1.534100   1.499998
1.534400   0.036488   0.999338   1.000004  1.534300   1.499998
1.534600   0.036288   0.999345   1.000004  1.534500   1.499998
1.534800   0.036088   0.999352   1.000004  1.534700   1.499998
1.535000   0.035889   0.999359   1.000004  1.534900   1.499998
1.535200   0.035689   0.999367   1.000004  1.535100   1.499998
1.535400   0.035489   0.999374   1.000004  1.535300   1.499998
1.535600   0.035289   0.999381   1.000004  1.535500   1.499998
1.535800   0.035089   0.999388   1.000004  1.535700   1.499998
1.536000   0.034889   0.999395   1.000003  1.535900   1.499998
1.536200   0.034689   0.999402   1.000003  1.536100   1.499998
1.536400   0.034489   0.999409   1.000003  1.536300   1.499998
1.536600   0.034290   0.999415   1.000003  1.536500   1.499998
1.536800   0.034090   0.999422   1.000003  1.536700   1.499998
1.537000   0.033890   0.999429   1.000003  1.536900   1.499998
1.537200   0.033690   0.999436   1.000003  1.537100   1.499998
1.537400   0.033490   0.999442   1.000003  1.537300   1.499998
1.537600   0.033290   0.999449   1.000003  1.537500   1.499998
1.537800   0.033090   0.999456   1.000003  1.537700   1.499998
1.538000   0.032890   0.999462   1.000003  1.537900   1.499998
1.538200   0.032691   0.999469   1.000003  1.538100   1.499998
1.538400   0.032491   0.999475   1.000003  1.538300   1.499998
1.538600   0.032291   0.999482   1.000003  1.538500   1.499998
1.538800   0.032091   0.999488   1.000003  1.538700   1.499998
1.539000   0.031891   0.999495   1.000003  1.538900   1.499998
1.539200   0.031691   0.999501   1.000003  1.539100   1.499998
1.539400   0.031491   0.999507   1.000003  1.539300   1.499998
1.539600   0.031291   0.999513   1.000003  1.539500   1.499998
1.539800   0.031091   0.999520   1.000003  1.539700   1.499998
1.540000   0.030891   0.999526   1.000003  1.539900   1.499998
1.540200   0.030692   0.999532   1.000003  1.540100   1.499998
1.540400   0.030492   0.999538   1.000003  1.540300   1.499998
1.540600   0.030292   0.999544   1.000003  1.540500   1.499998
1.540800   0.030092   0.999550   1.000003  1.540700   1.499998
1.541000   0.029892   0.999556   1.000003  1.540900   1.499999
1.541200   0.029692   0.999562   1.000003  1.541100   1.499999
1.541400   0.029492   0.999568   1.000003  1.541300   1.499999
1.541600   0.029292   0.999574   1.000003  1.541500   1.499999
1.541800   0.029092   0.999580   1.000003  1.541700   1.499999
1.542000   0.028892   0.999585   1.000003  1.541900   1.499999
1.542200   0.028692   0.999591   1.000003  1.542100   1.499999
1.542400   0.028492   0.999597   1.000003  1.542300   1.499999
1.542600   0.028293   0.999603   1.000003  1.542500   1.499999
1.542800   0.028093   0.999608   1.000003  1.542700   1.499999
1.543000   0.027893   0.999614   1.000003  1.542900   1.499999
1.543200   0.027693   0.999619   1.000003  1.543100   1.499999
1.543400   0.027493   0.999625   1.000003  1.543300   1.499999
1.543600   0.027293   0.999630   1.000003  1.543500   1.499999
1.543800   0.027093   0.999636   1.000003  1.543700   1.499999
1.544000   0.026893   0.999641   1.000003  1.543900   1.499999
1.544200   0.026693   0.999646   1.000003  1.544100   1.499999
1.544400   0.026493   0.999652   1.000003  1.544300   1.499999
1.544600   0.026293   0.999657   1.000003  1.544500   1.499999
1.544800   0.026093   0.999662   1.000003  1.544700   1.499999
1.545000   0.025893   0.999667   1.000003  1.544900   1.499999
1.545200   0.025694   0.999672   1.000003  1.545100   1.499999
1.545400   0.025494   0.999678   1.000003  1.545300   1.499999
1.545600   0.025294   0.999683   1.000003  1.545500   1.499999
1.545800   0.025094   0.999688   1.000003  1.545700   1.499999
1.546000   0.024894   0.999693   1.000002  1.545900   1.499999
1.546200   0.024694   0.999698   1.000002  1.546100   1.499999
1.546400   0.024494   0.999702   1.000002  1.546300   1.499999
1.546600   0.024294   0.999707   1.000002  1.546500   1.499999
1.546800   0.024094   0.999712   1.000002  1.546700   1.499999
1.547000   0.023894   0.999717   1.000002  1.546900   1.499999
1.547200   0.023694   0.999722   1.000002  1.547100   1.499999
1.547400   0.023494   0.999726   1.000002  1.547300   1.499999
1.547600   0.023294   0.999731   1.000002  1.547500   1.499999
1.547800   0.023094   0.999736   1.000002  1.547700   1.499999
1.548000   0.022894   0.999740   1.000002  1.547900   1.499999
1.548200   0.022694   0.999745   1.000002  1.548100   1.499999
1.548400   0.022494   0.999749   1.000002  1.548300   1.499999
1.548600   0.022294   0.999754   1.000002  1.548500   1.499999
1.548800   0.022095   0.999758   1.000002  1.548700   1.499999
1.549000   0.021895   0.999762   1.000002  1.548900   1.499999
1.549200   0.021695   0.999767   1.000002  1.549100   1.499999
1.549400   0.021495   0.999771   1.000002  1.549300   1.499999
1.549600   0.021295   0.999775   1.000002  1.549500   1.499999
1.549800   0.021095   0.999780   1.000002  1.549700   1.499999
1.550000   0.020895   0.999784   1.000002  1.549900   1.499999
1.550200   0.020695   0.999788   1.000002  1.550100   1.499999
1.550400   0.020495   0.999792   1.000002  1.550300   1.499999
1.550600   0.020295   0.999796   1.000002  1.550500   1.499999
1.550800   0.020095   0.999800   1.000002  1.550700   1.499999
1.551000   0.019895   0.999804   1.000002  1.550900   1.499999
1.551200   0.019695   0.999808   1.000002  1.551100   1.499999
1.551400   0.019495   0.999812   1.000002  1.551300   1.499999
1.551600   0.019295   0.999816   1.000002  1.551500   1.499999
1.551800   0.019095   0.999820   1.000002  1.551700   1.499999
1.552000   0.018895   0.999823   1.000002  1.551900   1.499999
1.552200   0.018695   0.999827   1.000002  1.552100   1.499999
1.552400   0.018495   0.999831   1.000002  1.552300   1.499999
1.552600   0.018295   0.999834   1.000002  1.552500   1.499999
1.552800   0.018095   0.999838   1.000002  1.552700   1.499999
1.553000   0.017895   0.999842   1.000002  1.552900   1.499999
1.553200   0.017695   0.999845   1.000002  1.553100   1.499999
1.553400   0.017495   0.999849   1.000002  1.553300   1.499999
1.553600   0.017295   0.999852   1.000002  1.553500   1.499999
1.553800   0.017096   0.999856   1.000002  1.553700   1.499999
1.554000   0.016896   0.999859   1.000002  1.553900   1.499999
1.554200   0.016696   0.999862   1.000002  1.554100   1.499999
1.554400   0.016496   0.999866   1.000002  1.554300   1.499999
1.554600   0.016296   0.999869   1.000002  1.554500   1.499999
1.554800   0.016096   0.999872   1.000002  1.554700   1.499999
1.555000   0.015896   0.999875   1.000002  1.554900   1.499999
1.555200   0.015696   0.999878   1.000002  1.555100   1.499999
1.555400   0.015496   0.999881   1.000002  1.555300   1.499999
1.555600   0.015296   0.999885   1.000002  1.555500   1.499999
1.555800   0.015096   0.999888   1.000002  1.555700   1.499999
1.556000   0.014896   0.999891   1.000001  1.555900   1.499999
1.556200   0.014696   0.999893   1.000001  1.556100   1.499999
1.556400   0.014496   0.999896   1.000001  1.556300   1.499999
1.556600   0.014296   0.999899   1.000001  1.556500   1.499999
1.556800   0.014096   0.999902   1.000001  1.556700   1.499999
1.557000   0.013896   0.999905   1.000001  1.556900   1.499999
1.557200   0.013696   0.999908   1.000001  1.557100   1.499999
1.557400   0.013496   0.999910   1.000001  1.557300   1.499999
1.557600   0.013296   0.999913   1.000001  1.557500   1.499999
1.557800   0.013096   0.999916   1.000001  1.557700   1.499999
1.558000   0.012896   0.999918   1.000001  1.557900   1.499999
1.558200   0.012696   0.999921   1.000001  1.558100   1.499999
1.558400   0.012496   0.999923   1.000001  1.558300   1.499999
1.558600   0.012296   0.999926   1.000001  1.558500   1.499999
1.558800   0.012096   0.999928   1.000001  1.558700   1.499999
1.559000   0.011896   0.999930   1.000001  1.558900   1.499999
1.559200   0.011696   0.999933   1.000001  1.559100   1.499999
1.559400   0.011496   0.999935   1.000001  1.559300   1.499999
1.559600   0.011296   0.999937   1.000001  1.559500   1.499999
1.559800   0.011096   0.999940   1.000001  1.559700   1.499999
1.560000   0.010896   0.999942   1.000001  1.559900   1.499999
1.560200   0.010696   0.999944   1.000001  1.560100   1.499999
1.560400   0.010496   0.999946   1.000001  1.560300   1.499999
1.560600   0.010296   0.999948   1.000001  1.560500   1.499999
1.560800   0.010096   0.999950   1.000001  1.560700   1.499999
1.561000   0.009896   0.999952   1.000001  1.560900   1.500000
1.561200   0.009696   0.999954   1.000001  1.561100   1.500000
1.561400   0.009496   0.999956   1.000001  1.561300   1.500000
1.561600   0.009296   0.999958   1.000001  1.561500   1.500000
1.561800   0.009096   0.999960   1.000001  1.561700   1.500000
1.562000   0.008896   0.999961   1.000001  1.561900   1.500000
1.562200   0.008696   0.999963   1.000001  1.562100   1.500000
1.562400   0.008496   0.999965   1.000001  1.562300   1.500000
